,caseID,taskID,originator,eventtype,contact,RepairType,objectKey,RepairInternally,EstimatedRepairTime,RepairCode,RepairOK,date,time
12700,393,MakeTicket,Monica,start,,,,,,,,1970-01-04,4:21
12701,679,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-06,20:38
12702,169,ReadyInformClient,System,complete,,,,,,,True,1970-01-05,1:58
12703,178,InformClientSurvey,System,complete,,,,,,,,1970-01-02,5:36
12704,306,Survey,Paul,complete,,,,True,240.0,1.0,,1970-01-09,13:12
12705,497,ReadyInformClient,System,complete,,,,,,,True,1970-01-15,8:13
12706,553,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-14,10:45
12707,304,ArrangeSurvey,Dian,start,,,,,,,,1970-01-06,19:01
12708,770,MakeTicket,Dian,start,,,,,,,,1970-01-02,10:31
12709,886,ReadyInformClient,System,complete,,,,,,,True,1970-01-02,6:44
12710,453,FirstContact,Dian,complete,Phone,,,,,,,1970-01-05,23:55
12711,778,RepairReady,System,complete,,,,,,,True,1970-01-18,10:52
12712,914,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-05,3:37
12713,738,Survey,Ben,complete,,,,True,60.0,1.0,,1970-01-08,1:47
12714,280,Survey,Cindy,complete,,,,True,240.0,1.0,,1970-01-14,23:08
12715,917,ArrangeSurvey,Dian,start,,,,,,,,1970-01-01,23:13
12716,928,Survey,Anne,start,,,,,,,,1970-01-14,8:40
12717,886,MakeTicket,Dian,complete,,B,3330.0,,,,,1970-01-01,16:06
12718,699,ArrangeSurvey,Dian,start,,,,,,,,1970-01-04,13:17
12719,665,RepairReady,System,complete,,,,,,,True,1970-01-06,14:22
12720,645,InternRepair,Anne,start,,,,,,,,1970-01-05,20:31
12721,70,TicketReady,System,complete,,,,,,,,1970-01-14,6:11
12722,107,ImmediateRepair,Lex,complete,,,,,,,,1970-01-02,5:12
12723,468,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-03,10:33
12724,376,TicketReady,System,complete,,,,,,,,1970-01-02,1:47
12725,163,ExternRepair,DoIt,start,,,,,,,,1970-01-13,11:32
12726,634,ArrangeSurvey,Monica,start,,,,,,,,1970-01-01,21:37
12727,34,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-04,6:10
12728,538,InformClientSurvey,System,complete,,,,,,,,1970-01-04,3:32
12729,580,RepairReady,System,complete,,,,,,,True,1970-01-19,2:05
12730,210,Survey,Barbara,start,,,,,,,,1970-01-10,14:24
12731,501,ArrangeSurvey,Monica,start,,,,,,,,1970-01-06,17:16
12732,266,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-07,14:27
12733,585,ReadyInformClient,System,complete,,,,,,,True,1970-01-05,22:30
12734,52,TicketReady,System,complete,,,,,,,,1970-01-02,11:10
12735,994,ReadyInformClient,System,complete,,,,,,,True,1970-01-16,11:54
12736,451,ImmediateRepair,Anne,start,,,,,,,,1970-01-12,14:55
12737,417,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-04,9:27
12738,667,MakeTicket,Monica,complete,,B,7857.0,,,,,1970-01-04,14:10
12739,781,ReadyInformClient,System,complete,,,,,,,True,1970-01-02,9:50
12740,583,RepairReady,System,complete,,,,,,,True,1970-01-03,1:10
12741,785,ReadyInformClient,System,complete,,,,,,,True,1970-01-15,14:26
12742,211,Survey,Jacky,complete,,,,True,120.0,1.0,,1970-01-03,22:02
12743,504,ReadyInformClient,System,complete,,,,,,,True,1970-01-08,8:30
12744,533,ReadyInformClient,System,complete,,,,,,,True,1970-01-08,18:05
12745,381,InformClientSurvey,System,complete,,,,,,,,1970-01-04,18:15
12746,259,InformClientSurvey,System,complete,,,,,,,,1970-01-03,13:11
12747,31,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-02,12:11
12748,845,MakeTicket,Monica,complete,,P,3523.0,,,,,1970-01-02,13:52
12749,746,InformClientSurvey,System,complete,,,,,,,,1970-01-01,9:27
12750,587,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-01,17:05
12751,885,TicketReady,System,complete,,,,,,,,1970-01-14,13:35
12752,897,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-03,13:05
12753,251,MakeTicket,Dian,start,,,,,,,,1970-01-07,4:11
12754,301,MakeTicket,Monica,complete,,E,9121.0,,,,,1970-01-04,14:02
12755,287,FirstContact,Dian,complete,Letter,,,,,,,1970-01-02,15:29
12756,919,InternRepair,Anne,start,,,,,,,,1970-01-14,13:41
12757,106,RepairReady,System,complete,,,,,,,True,1970-01-16,14:23
12758,340,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-16,4:54
12759,525,TicketReady,System,complete,,,,,,,,1970-01-16,3:35
12760,339,InformClientSurvey,System,complete,,,,,,,,1970-01-04,2:03
12761,857,Survey,Ben,complete,,,,True,160.0,3.0,,1970-01-05,0:17
12762,256,ArrangeSurvey,Monica,start,,,,,,,,1970-01-07,16:02
12763,187,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-03,0:34
12764,873,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-05,11:25
12765,674,ExternRepair,FixIt,start,,,,,,,,1970-01-05,12:37
12766,43,InformClientSurvey,System,complete,,,,,,,,1970-01-02,2:41
12767,342,MakeTicket,Dian,complete,,P,9556.0,,,,,1970-01-04,19:13
12768,725,InternRepair,Edd,complete,,,,,,,,1970-01-09,11:33
12769,872,TicketReady,System,complete,,,,,,,,1970-01-03,20:48
12770,437,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-06,23:13
12771,221,ImmediateRepair,Anne,complete,,,,,,,,1970-01-02,1:33
12772,304,Survey,Anne,complete,,,,True,120.0,3.0,,1970-01-14,11:29
12773,929,FirstContact,Dian,complete,Phone,,,,,,,1970-01-03,13:54
12774,665,MakeTicket,Dian,complete,,B,1819.0,,,,,1970-01-06,11:04
12775,858,TicketReady,System,complete,,,,,,,,1970-01-07,20:14
12776,979,FirstContact,Dian,complete,Personal,,,,,,,1970-01-02,13:18
12777,114,Survey,Anne,complete,,,,True,240.0,2.0,,1970-01-13,19:46
12778,981,RepairReady,System,complete,,,,,,,True,1970-01-02,15:28
12779,59,TicketReady,System,complete,,,,,,,,1970-01-14,12:41
12780,719,TicketReady,System,complete,,,,,,,,1970-01-03,4:25
12781,79,InternRepair,Cindy,start,,,,,,,,1970-01-04,12:38
12782,721,FirstContact,Dian,complete,Personal,,,,,,,1970-01-05,6:55
12783,147,Survey,Cindy,start,,,,,,,,1970-01-04,11:54
12784,72,InformClientWrongPlace,Dian,complete,,,,,,,,1970-01-06,19:53
12785,857,InformClientSurvey,System,complete,,,,,,,,1970-01-04,23:55
12786,707,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-07,13:49
12787,921,MakeTicket,Dian,start,,,,,,,,1970-01-02,16:52
12788,525,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-02,20:30
12789,591,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-07,18:08
12790,997,Survey,John,complete,,,,True,240.0,1.0,,1970-01-12,11:23
12791,628,InternRepair,John,complete,,,,,,,,1970-01-13,7:09
12792,816,TicketReady,System,complete,,,,,,,,1970-01-10,11:44
12793,444,InformClientSurvey,System,complete,,,,,,,,1970-01-07,5:57
12794,177,TicketReady,System,complete,,,,,,,,1970-01-13,3:04
12795,586,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-04,16:52
12796,702,RepairReady,System,complete,,,,,,,True,1970-01-06,4:35
12797,361,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-04,19:38
12798,197,MakeTicket,Dian,start,,,,,,,,1970-01-01,16:25
12799,807,InternRepair,Eric,start,,,,,,,,1970-01-04,19:39
12800,350,InformClientSurvey,System,complete,,,,,,,,1970-01-07,16:30
12801,601,InformClientSurvey,System,complete,,,,,,,,1970-01-07,22:45
12802,899,ReadyInformClient,System,complete,,,,,,,True,1970-01-02,15:38
12803,548,ReadyInformClient,System,complete,,,,,,,True,1970-01-06,3:53
12804,979,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-02,13:25
12805,158,InformClientSurvey,System,complete,,,,,,,,1970-01-05,18:47
12806,623,RepairReady,System,complete,,,,,,,True,1970-01-14,8:25
12807,865,MakeTicket,Dian,complete,,E,6897.0,,,,,1970-01-03,23:37
12808,197,RepairReady,System,complete,,,,,,,True,1970-01-01,22:22
12809,131,ArrangeSurvey,Monica,start,,,,,,,,1970-01-01,16:01
12810,125,ImmediateRepair,Anne,complete,,,,,,,,1970-01-09,19:58
12811,448,InformClientSurvey,System,complete,,,,,,,,1970-01-03,15:52
12812,269,Survey,Cindy,start,,,,,,,,1970-01-15,22:32
12813,366,ReadyInformClient,System,complete,,,,,,,True,1970-01-18,6:31
12814,860,Survey,Jacky,start,,,,,,,,1970-01-13,18:20
12815,714,InternRepair,Edd,complete,,,,,,,,1970-01-14,22:02
12816,401,RepairReady,System,complete,,,,,,,True,1970-01-12,12:52
12817,335,InternRepair,Paul,complete,,,,,,,,1970-01-10,12:27
12818,865,TicketReady,System,complete,,,,,,,,1970-01-07,7:03
12819,646,ExternRepair,FixIt,start,,,,,,,,1970-01-09,14:43
12820,695,InternRepair,Ben,start,,,,,,,,1970-01-04,12:45
12821,166,InternRepair,Eric,start,,,,,,,,1970-01-04,13:18
12822,276,InformClientSurvey,System,complete,,,,,,,,1970-01-03,19:57
12823,732,InternRepair,Lex,start,,,,,,,,1970-01-08,2:03
12824,69,TicketReady,System,complete,,,,,,,,1970-01-14,3:22
12825,207,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-07,8:53
12826,841,TicketReady,System,complete,,,,,,,,1970-01-06,15:02
12827,849,InformClientSurvey,System,complete,,,,,,,,1970-01-06,23:43
12828,233,FirstContact,Monica,complete,Web,,,,,,,1970-01-05,23:21
12829,467,TicketReady,System,complete,,,,,,,,1970-01-07,11:14
12830,999,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-07,4:50
12831,715,InternRepair,Nick,start,,,,,,,,1970-01-07,2:25
12832,372,InformClientSurvey,System,complete,,,,,,,,1970-01-02,1:30
12833,309,ReadyInformClient,System,complete,,,,,,,True,1970-01-09,15:37
12834,952,ExternRepair,DoIt,start,,,,,,,,1970-01-02,11:37
12835,932,TicketReady,System,complete,,,,,,,,1970-01-04,1:18
12836,384,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-04,18:09
12837,329,Survey,Ben,start,,,,,,,,1970-01-05,12:55
12838,36,ArrangeSurvey,Monica,start,,,,,,,,1970-01-03,6:37
12839,946,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-05,11:41
12840,255,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-03,11:18
12841,493,ImmediateRepair,Jacky,start,,,,,,,,1970-01-11,8:05
12842,190,FirstContact,Monica,complete,Personal,,,,,,,1970-01-05,5:54
12843,748,RepairReady,System,complete,,,,,,,True,1970-01-09,22:56
12844,587,ArrangeSurvey,Monica,start,,,,,,,,1970-01-01,17:00
12845,461,InternRepair,Paul,start,,,,,,,,1970-01-01,21:17
12846,16,FirstContact,Dian,complete,Web,,,,,,,1970-01-08,3:54
12847,507,RepairReady,System,complete,,,,,,,True,1970-01-01,20:47
12848,644,RepairReady,System,complete,,,,,,,True,1970-01-11,20:18
12849,246,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-06,13:00
12850,497,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-15,15:24
12851,330,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-04,21:53
12852,898,FirstContact,Dian,complete,Web,,,,,,,1970-01-07,7:10
12853,931,Survey,Edd,start,,,,,,,,1970-01-08,8:28
12854,21,ReadyInformClient,System,complete,,,,,,,True,1970-01-04,10:30
12855,996,InternRepair,Paul,complete,,,,,,,,1970-01-02,12:29
12856,519,Survey,John,start,,,,,,,,1970-01-05,19:49
12857,787,MakeTicket,Monica,start,,,,,,,,1970-01-03,14:08
12858,801,Survey,Paul,start,,,,,,,,1970-01-12,15:52
12859,358,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-13,1:08
12860,5,InformClientSurvey,System,complete,,,,,,,,1970-01-07,20:52
12861,30,InformClientSurvey,System,complete,,,,,,,,1970-01-04,3:24
12862,720,RepairReady,System,complete,,,,,,,True,1970-01-09,11:29
12863,654,ArrangeSurvey,Dian,start,,,,,,,,1970-01-06,11:38
12864,461,MakeTicket,Dian,start,,,,,,,,1970-01-01,13:37
12865,429,Survey,Edd,complete,,,,True,240.0,1.0,,1970-01-17,2:47
12866,95,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-07,14:40
12867,778,ArrangeSurvey,Monica,start,,,,,,,,1970-01-05,23:05
12868,79,RepairReady,System,complete,,,,,,,True,1970-01-04,16:40
12869,447,RepairReady,System,complete,,,,,,,True,1970-01-13,17:24
12870,328,Survey,Edd,start,,,,,,,,1970-01-05,6:57
12871,552,TicketReady,System,complete,,,,,,,,1970-01-06,17:09
12872,903,InformClientSurvey,System,complete,,,,,,,,1970-01-05,22:32
12873,242,InformClientSurvey,System,complete,,,,,,,,1970-01-03,5:01
12874,298,Survey,Jacky,complete,,,,True,120.0,1.0,,1970-01-08,2:19
12875,540,InformClientSurvey,System,complete,,,,,,,,1970-01-01,15:10
12876,997,ReadyInformClient,System,complete,,,,,,,True,1970-01-15,4:14
12877,11,ImmediateRepair,Anne,start,,,,,,,,1970-01-07,13:22
12878,295,MakeTicket,Monica,complete,,P,2628.0,,,,,1970-01-04,9:53
12879,338,RepairReady,System,complete,,,,,,,True,1970-01-10,20:27
12880,154,InternRepair,,complete,,,,,,,,1970-01-08,4:49
12881,503,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-04,13:04
12882,581,ImmediateRepair,Anne,start,,,,,,,,1970-01-02,2:12
12883,176,InternRepair,Nick,complete,,,,,,,,1970-01-05,15:17
12884,420,FirstContact,Monica,complete,Letter,,,,,,,1970-01-02,4:33
12885,393,InternRepair,Lex,complete,,,,,,,,1970-01-04,15:07
12886,8,Survey,Jacky,start,,,,,,,,1970-01-14,1:29
12887,554,ImmediateRepair,Anne,complete,,,,,,,,1970-01-07,8:43
12888,548,MakeTicket,Dian,complete,,P,4931.0,,,,,1970-01-04,8:19
12889,502,TicketReady,System,complete,,,,,,,,1970-01-01,18:42
12890,587,MakeTicket,Monica,start,,,,,,,,1970-01-01,16:56
12891,694,MakeTicket,Monica,complete,,P,7369.0,,,,,1970-01-01,18:34
12892,560,TicketReady,System,complete,,,,,,,,1970-01-06,12:24
12893,484,ReadyInformClient,System,complete,,,,,,,True,1970-01-12,13:10
12894,727,MakeTicket,Dian,complete,,P,2708.0,,,,,1970-01-03,20:42
12895,240,Survey,Jacky,complete,,,,True,120.0,3.0,,1970-01-07,13:05
12896,496,ArrangeSurvey,Dian,start,,,,,,,,1970-01-03,12:38
12897,163,ReadyInformClient,System,complete,,,,,,,True,1970-01-13,20:59
12898,639,Survey,Barbara,start,,,,,,,,1970-01-07,19:42
12899,189,FirstContact,Dian,complete,Personal,,,,,,,1970-01-03,19:21
12900,198,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-01,21:46
12901,843,MakeTicket,Dian,start,,,,,,,,1970-01-04,14:03
12902,317,Survey,John,start,,,,,,,,1970-01-02,18:32
12903,605,RepairReady,System,complete,,,,,,,True,1970-01-01,18:17
12904,256,ImmediateRepair,Anne,start,,,,,,,,1970-01-09,17:21
12905,22,MakeTicket,Monica,start,,,,,,,,1970-01-07,10:25
12906,371,Survey,Ben,complete,,,,True,160.0,3.0,,1970-01-02,15:47
12907,371,ReadyInformClient,System,complete,,,,,,,True,1970-01-02,23:12
12908,232,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-08,6:56
12909,508,RepairReady,System,complete,,,,,,,True,1970-01-04,6:38
12910,396,Survey,Cindy,complete,,,,True,220.0,2.0,,1970-01-10,8:33
12911,940,MakeTicket,Dian,complete,,E,1841.0,,,,,1970-01-06,7:30
12912,584,Survey,Edd,start,,,,,,,,1970-01-10,17:46
12913,513,Survey,Barbara,start,,,,,,,,1970-01-02,11:03
12914,982,Survey,Cindy,complete,,,,True,220.0,2.0,,1970-01-10,13:49
12915,356,Survey,Anne,start,,,,,,,,1970-01-10,10:11
12916,217,ImmediateRepair,Lex,complete,,,,,,,,1970-01-04,9:59
12917,836,RepairReady,System,complete,,,,,,,True,1970-01-06,1:28
12918,495,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-03,1:55
12919,283,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-05,18:20
12920,541,InformClientSurvey,System,complete,,,,,,,,1970-01-08,3:38
12921,24,TicketReady,System,complete,,,,,,,,1970-01-15,22:47
12922,743,InternRepair,Cindy,complete,,,,,,,,1970-01-10,7:11
12923,493,MakeTicket,Dian,start,,,,,,,,1970-01-08,6:45
12924,148,InformClientSurvey,System,complete,,,,,,,,1970-01-02,22:37
12925,897,InternRepair,Edd,complete,,,,,,,,1970-01-03,10:51
12926,355,ArrangeSurvey,Dian,start,,,,,,,,1970-01-01,22:16
12927,518,InformClientSurvey,System,complete,,,,,,,,1970-01-07,21:34
12928,508,InformClientSurvey,System,complete,,,,,,,,1970-01-02,20:41
12929,916,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-02,5:21
12930,782,TicketReady,System,complete,,,,,,,,1970-01-07,7:13
12931,350,ExternRepair,DoIt,start,,,,,,,,1970-01-11,19:00
12932,783,ReadyInformClient,System,complete,,,,,,,True,1970-01-03,8:47
12933,403,InformClientSurvey,System,complete,,,,,,,,1970-01-04,1:50
12934,823,MakeTicket,Dian,complete,,P,5687.0,,,,,1970-01-01,11:57
12935,410,ArrangeSurvey,Monica,start,,,,,,,,1970-01-02,11:41
12936,896,InternRepair,Paul,start,,,,,,,,1970-01-16,19:04
12937,963,ReadyInformClient,System,complete,,,,,,,True,1970-01-07,21:00
12938,505,InternRepair,Ben,complete,,,,,,,,1970-01-07,20:13
12939,672,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-03,10:36
12940,963,Survey,Nick,start,,,,,,,,1970-01-07,11:29
12941,656,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-07,11:46
12942,293,RepairReady,System,complete,,,,,,,True,1970-01-06,5:18
12943,337,TicketReady,System,complete,,,,,,,,1970-01-03,3:33
12944,618,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-13,7:49
12945,320,MakeTicket,Dian,start,,,,,,,,1970-01-05,6:38
12946,450,RepairReady,System,complete,,,,,,,True,1970-01-03,13:52
12947,952,ReadyInformClient,System,complete,,,,,,,True,1970-01-02,21:00
12948,19,MakeTicket,Monica,complete,,P,8404.0,,,,,1970-01-07,1:47
12949,936,Survey,Edd,complete,,,,True,240.0,1.0,,1970-01-04,1:12
12950,423,FirstContact,Monica,complete,Letter,,,,,,,1970-01-02,23:17
12951,907,ArrangeSurvey,Monica,start,,,,,,,,1970-01-02,23:38
12952,454,ArrangeSurvey,Dian,start,,,,,,,,1970-01-01,20:02
12953,253,ArrangeSurvey,Monica,start,,,,,,,,1970-01-02,19:12
12954,542,TicketReady,System,complete,,,,,,,,1970-01-05,18:07
12955,484,InternRepair,John,complete,,,,,,,,1970-01-12,6:47
12956,709,RepairReady,System,complete,,,,,,,True,1970-01-09,17:09
12957,775,ExternRepair,DoIt,start,,,,,,,,1970-01-06,14:19
12958,300,MakeTicket,Monica,complete,,E,4395.0,,,,,1970-01-04,6:14
12959,242,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-04,12:50
12960,190,MakeTicket,Monica,complete,,E,5130.0,,,,,1970-01-05,5:56
12961,341,Survey,Edd,complete,,,,True,240.0,1.0,,1970-01-04,19:17
12962,878,ReadyInformClient,System,complete,,,,,,,True,1970-01-04,12:19
12963,125,FirstContact,Monica,complete,Phone,,,,,,,1970-01-06,5:28
12964,164,ReadyInformClient,System,complete,,,,,,,True,1970-01-13,2:36
12965,203,ArrangeSurvey,Monica,start,,,,,,,,1970-01-05,4:21
12966,339,RepairReady,System,complete,,,,,,,True,1970-01-04,3:13
12967,427,TicketReady,System,complete,,,,,,,,1970-01-02,21:06
12968,50,TicketReady,System,complete,,,,,,,,1970-01-08,17:40
12969,737,InformClientSurvey,System,complete,,,,,,,,1970-01-05,16:44
12970,598,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-07,2:31
12971,239,MakeTicket,Dian,start,,,,,,,,1970-01-03,16:29
12972,890,MakeTicket,Monica,complete,,E,9664.0,,,,,1970-01-06,22:37
12973,440,InformClientSurvey,System,complete,,,,,,,,1970-01-03,23:09
12974,682,Survey,Barbara,start,,,,,,,,1970-01-07,15:51
12975,654,MakeTicket,Dian,start,,,,,,,,1970-01-06,11:35
12976,407,TicketReady,System,complete,,,,,,,,1970-01-03,9:59
12977,929,MakeTicket,Dian,start,,,,,,,,1970-01-03,13:54
12978,539,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-06,4:23
12979,826,InformClientSurvey,System,complete,,,,,,,,1970-01-06,21:23
12980,246,FirstContact,Dian,complete,Web,,,,,,,1970-01-05,22:36
12981,129,FirstContact,Dian,complete,Letter,,,,,,,1970-01-05,23:15
12982,995,ReadyInformClient,System,complete,,,,,,,True,1970-01-14,7:03
12983,354,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-07,10:15
12984,543,Survey,Nick,start,,,,,,,,1970-01-05,1:52
12985,653,MakeTicket,Monica,start,,,,,,,,1970-01-01,11:56
12986,100,ArrangeSurvey,Monica,start,,,,,,,,1970-01-01,23:16
12987,799,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-03,5:22
12988,776,ReadyInformClient,System,complete,,,,,,,True,1970-01-04,6:05
12989,506,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-05,0:49
12990,199,TicketReady,System,complete,,,,,,,,1970-01-07,6:30
12991,30,RepairReady,System,complete,,,,,,,True,1970-01-08,1:00
12992,879,MakeTicket,Monica,start,,,,,,,,1970-01-06,16:18
12993,331,TicketReady,System,complete,,,,,,,,1970-01-08,12:09
12994,665,InternRepair,Nick,start,,,,,,,,1970-01-06,11:34
12995,131,FirstContact,Monica,complete,Web,,,,,,,1970-01-01,15:58
12996,477,ArrangeSurvey,Dian,start,,,,,,,,1970-01-08,3:14
12997,620,RepairReady,System,complete,,,,,,,True,1970-01-10,6:41
12998,25,Survey,Jacky,complete,,,,True,120.0,1.0,,1970-01-02,21:28
12999,3,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-03,1:14
13000,45,Survey,Eric,complete,,,,True,60.0,1.0,,1970-01-05,7:56
13001,589,InformClientSurvey,System,complete,,,,,,,,1970-01-07,7:01
13002,573,Survey,Barbara,start,,,,,,,,1970-01-05,9:57
13003,358,Survey,Jacky,start,,,,,,,,1970-01-12,12:01
13004,80,TicketReady,System,complete,,,,,,,,1970-01-13,22:27
13005,45,ImmediateRepair,Eric,complete,,,,,,,,1970-01-05,8:50
13006,431,TicketReady,System,complete,,,,,,,,1970-01-06,4:46
13007,310,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-04,3:01
13008,967,Survey,John,start,,,,,,,,1970-01-06,9:35
13009,719,MakeTicket,Monica,start,,,,,,,,1970-01-01,23:29
13010,828,TicketReady,System,complete,,,,,,,,1970-01-10,11:04
13011,726,Survey,Edd,start,,,,,,,,1970-01-12,2:36
13012,639,RepairReady,System,complete,,,,,,,True,1970-01-07,22:12
13013,630,ReadyInformClient,System,complete,,,,,,,True,1970-01-04,5:14
13014,555,RepairReady,System,complete,,,,,,,True,1970-01-12,22:33
13015,381,MakeTicket,Dian,complete,,P,7430.0,,,,,1970-01-04,12:17
13016,209,RepairReady,System,complete,,,,,,,True,1970-01-20,6:14
13017,437,TicketReady,System,complete,,,,,,,,1970-01-12,6:08
13018,893,MakeTicket,Monica,start,,,,,,,,1970-01-05,6:41
13019,6,FirstContact,Monica,complete,Letter,,,,,,,1970-01-03,2:29
13020,377,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-02,17:02
13021,216,MakeTicket,Monica,complete,,E,4013.0,,,,,1970-01-02,0:40
13022,88,InformClientSurvey,System,complete,,,,,,,,1970-01-08,1:06
13023,828,FirstContact,Monica,complete,Letter,,,,,,,1970-01-03,12:42
13024,464,InternRepair,Edd,complete,,,,,,,,1970-01-08,12:54
13025,15,ExternRepair,DoIt,start,,,,,,,,1970-01-06,8:12
13026,433,InformClientSurvey,System,complete,,,,,,,,1970-01-04,1:38
13027,429,InformClientSurvey,System,complete,,,,,,,,1970-01-08,1:59
13028,552,MakeTicket,Monica,start,,,,,,,,1970-01-06,4:20
